Timestamp,Source,Name,Value,Instance
05:14.1,127,Longitude,05° 17.684160' E,
05:14.1,17,Course Over Ground,0,
05:14.1,127,Course Over Ground,0.1989,
05:14.1,128,Heading,0.0115,
05:14.1,114,Heading,3.4033,
05:14.1,128,Deviation,,
05:14.1,114,Deviation,0,
05:14.1,17,Speed Over Ground,0,
05:14.1,127,Speed Over Ground,0.27,
05:14.1,127,Fluid Level,87.3,
05:14.1,127,Fuel Rate,0.0036,
05:14.1,13,Battery Voltage,14.91,0
05:14.1,A9,Transmission oil temperature,349.8,0
05:14.1,A9,Transmission oil pressure,134400,0
05:14.1,A9,Transmission Gear,3,0
05:14.1,A9,Engine tilt/trim,100,0
05:14.1,A3,Fuel Pressure,648000,
05:14.1,A3,Engine coolant pressure,236000,2
05:14.1,A3,Engine temp.,350.15,2
05:14.1,A3,Engine oil temp.,359.2,2
05:14.1,A3,Engine oil pressure,464000,2
05:14.1,A3,Engine Speed,1919,2
05:14.1,A3,Engine Boost Pressure,196000,2
05:14.3,127,Latitude,59° 25.172790' N,
05:14.3,127,Longitude,05° 17.684160' E,
05:14.3,127,Course Over Ground,0.2111,
05:14.3,128,Heading,0.0114,
05:14.3,114,Heading,3.4033,
05:14.3,128,Deviation,,
05:14.3,114,Deviation,0,
05:14.3,127,Speed Over Ground,0.27,
05:14.3,11,Water Depth,,
05:14.3,127,Fluid Level,87.3,
05:14.3,127,Fuel Rate,0.1274,
05:14.3,B2,Battery Voltage,27.52,8
05:14.3,A9,Transmission oil temperature,349.8,0
05:14.3,A9,Transmission oil pressure,134400,0
05:14.3,A9,Transmission Gear,3,0
05:14.3,A9,Engine tilt/trim,100,0
05:14.3,A1,Fuel Pressure,120000,
05:14.3,A1,Engine coolant pressure,92000,3
05:14.3,A1,Engine temp.,351.15,3
05:14.3,A1,Engine oil temp.,344.8,3
05:14.3,A1,Engine oil pressure,516000,3
05:14.3,A1,Engine Speed,1500,3
05:14.3,A1,Engine Boost Pressure,6000,3
05:14.4,127,Latitude,59° 25.172790' N,
05:14.4,127,Longitude,05° 17.684160' E,
05:14.4,127,Course Over Ground,0.2071,
05:14.4,17,Course Over Ground,0,
05:14.4,128,Heading,0.0114,
05:14.4,114,Heading,3.4033,
05:14.4,128,Deviation,,
05:14.4,114,Deviation,0,
05:14.4,127,Speed Over Ground,0.27,
05:14.4,17,Speed Over Ground,0,
05:14.4,13,Water Depth,,
05:14.4,127,Fluid Level,87.3,
05:14.4,127,Fuel Rate,0.0186,
05:14.4,B0,Battery Voltage,28.09,6
05:14.4,A9,Transmission oil temperature,349.8,0
05:14.4,A9,Transmission oil pressure,134200,0
05:14.4,A9,Transmission Gear,3,0
05:14.4,A9,Engine tilt/trim,100,0
05:14.4,A5,Fuel Pressure,664000,
05:14.4,A5,Engine coolant pressure,218000,1
05:14.4,A5,Engine temp.,353.15,1
05:14.4,A5,Engine oil temp.,360.2,1
05:14.4,A5,Engine oil pressure,452000,1
05:14.4,A5,Engine Speed,1738,1
05:14.4,A5,Engine Boost Pressure,214000,1
05:14.6,127,Latitude,59° 25.172790' N,
05:14.6,127,Longitude,05° 17.684160' E,
05:14.6,127,Course Over Ground,0.1963,
05:14.6,127,Course Over Ground,0.187,
05:14.6,128,Heading,0.0119,
05:14.6,114,Heading,3.4033,
05:14.6,128,Heading,0.0118,
05:14.6,128,Deviation,,
05:14.6,114,Deviation,0,
05:14.6,127,Speed Over Ground,0.28,
05:14.6,127,Fluid Level,87.3,
05:14.6,127,Fuel Rate,0.1195,
05:14.6,127,Fuel Rate,0.1274,
05:14.6,B5,Battery Voltage,28.3,1
05:14.6,A9,Transmission oil temperature,349.8,0
05:14.6,A9,Transmission oil pressure,134200,0
05:14.6,A9,Transmission Gear,3,0
05:14.6,A9,Engine tilt/trim,100,0
05:14.6,A4,Fuel Pressure,140000,
05:14.6,A4,Engine coolant pressure,110000,4
05:14.6,A4,Engine temp.,352.15,4
05:14.6,A4,Engine oil temp.,350.9,4
05:14.6,A4,Engine oil pressure,488000,4
05:14.6,A4,Engine Speed,1500,4
05:14.6,A4,Engine Boost Pressure,52000,4
05:14.7,127,Latitude,59° 25.172790' N,
05:14.7,127,Longitude,05° 17.684160' E,
05:14.7,17,Course Over Ground,0,
05:14.7,127,Course Over Ground,0.182,
05:14.7,128,Heading,0.0119,
05:14.7,114,Heading,3.4033,
05:14.7,128,Deviation,,
05:14.7,114,Deviation,0,
05:14.7,17,Speed Over Ground,0,
05:14.7,127,Speed Over Ground,0.29,
05:14.7,127,Fluid Level,87.3,
05:14.7,127,Fuel Rate,0.1182,
05:14.7,B4,Battery Voltage,26.36,2
05:14.7,A9,Transmission oil temperature,349.8,0
05:14.7,A9,Transmission oil pressure,134200,0
05:14.7,A9,Transmission Gear,3,0
05:14.7,A9,Engine tilt/trim,100,0
05:14.7,A3,Fuel Pressure,648000,
05:14.7,A3,Engine coolant pressure,236000,2
05:14.7,A3,Engine temp.,350.15,2
05:14.7,A3,Engine oil temp.,359.2,2
05:14.7,A3,Engine oil pressure,464000,2
05:14.7,A3,Engine Speed,1916,2
05:14.7,A3,Engine Boost Pressure,196000,2
05:14.7,114,Heading,3.4033,
05:14.7,114,Deviation,0,
05:14.7,14,Water Depth,,
05:15.0,127,Latitude,59° 25.172790' N,
05:15.0,127,Longitude,05° 17.684160' E,
05:15.0,127,Course Over Ground,0.1805,
05:15.0,127,Course Over Ground,0.1812,
05:15.0,17,Course Over Ground,0,
05:15.0,127,Course Over Ground,0.1822,
05:15.0,128,Heading,0.0116,
05:15.0,128,Heading,0.0114,
05:15.0,114,Heading,3.4033,
05:15.0,128,Deviation,,
05:15.0,114,Deviation,0,
05:15.0,127,Speed Over Ground,0.29,
05:15.0,17,Speed Over Ground,0,
05:15.0,12,Water Depth,,
05:15.0,127,Fluid Level,87.3,
05:15.0,127,Fuel Rate,0.1271,
05:15.0,127,Fuel Rate,0.1194,
05:15.0,127,Fuel Rate,0.1276,
05:15.0,B1,Battery Voltage,27.51,7
05:15.0,A9,Transmission oil temperature,349.8,0
05:15.0,A9,Transmission oil pressure,134200,0
05:15.0,A9,Transmission Gear,3,0
05:15.0,A9,Engine tilt/trim,100,0
05:15.0,A5,Fuel Pressure,664000,
05:15.0,A5,Engine coolant pressure,218000,1
05:15.0,A5,Engine temp.,353.15,1
05:15.0,A5,Engine oil temp.,360.2,1
05:15.0,A5,Engine oil pressure,452000,1
05:15.0,A1,Engine Speed,1500,3
05:15.0,A1,Engine Boost Pressure,6000,3
05:15.2,127,Latitude,59° 25.172790' N,
05:15.2,127,Longitude,05° 17.684160' E,
05:15.2,127,Course Over Ground,0.183,
05:15.2,128,Heading,0.0115,
05:15.2,114,Heading,3.4033,
05:15.2,128,Deviation,,
05:15.2,114,Deviation,0,
05:15.2,127,Speed Over Ground,0.29,
05:15.2,127,Fluid Level,87.3,
05:15.2,127,Fuel Rate,0.1194,
05:15.2,2A,Battery Voltage,15.5,16
05:15.2,A9,Transmission oil temperature,349.8,0
05:15.2,A9,Transmission oil pressure,134200,0
05:15.2,A9,Transmission Gear,3,0
05:15.2,A9,Engine tilt/trim,100,0
05:15.2,A3,Fuel Pressure,648000,
05:15.2,A3,Engine coolant pressure,236000,2
05:15.2,A3,Engine temp.,350.15,2
05:15.2,A3,Engine oil temp.,359.2,2
05:15.2,A3,Engine oil pressure,464000,2
05:15.2,A5,Engine Speed,1729,1
05:15.2,A5,Engine Boost Pressure,212000,1
05:15.2,127,Latitude,59° 25.172790' N,
05:15.2,127,Longitude,05° 17.684160' E,
05:15.2,17,Course Over Ground,0,
05:15.2,127,Course Over Ground,0.2094,
05:15.2,128,Heading,0.0114,
05:15.2,114,Heading,3.4033,
05:15.2,128,Deviation,,
05:15.2,114,Deviation,0,
05:15.2,17,Speed Over Ground,0,
05:15.2,127,Speed Over Ground,0.27,
05:15.2,127,Fluid Level,87.3,
05:15.2,127,Fuel Rate,0.1274,
05:15.2,B3,Battery Voltage,28.02,5
05:15.2,A9,Transmission oil temperature,349.8,0
05:15.2,A9,Transmission oil pressure,134200,0
05:15.2,A9,Transmission Gear,3,0
05:15.2,A9,Engine tilt/trim,100,0
05:15.2,A5,Fuel Pressure,664000,
05:15.2,A5,Engine coolant pressure,218000,1
05:15.2,A5,Engine temp.,353.15,1
05:15.2,A5,Engine oil temp.,360.2,1
05:15.2,A5,Engine oil pressure,452000,1
05:15.2,A4,Engine Speed,1500,4
05:15.2,A4,Engine Boost Pressure,54000,4
05:15.3,127,Latitude,59° 25.172790' N,
05:15.3,127,Longitude,05° 17.684160' E,
05:15.3,127,Course Over Ground,0.2207,
05:15.3,128,Heading,0.0113,
05:15.3,114,Heading,3.4033,
05:15.3,128,Deviation,,
05:15.3,114,Deviation,0,
05:15.3,127,Speed Over Ground,0.27,
05:15.3,127,Fluid Level,87.3,
05:15.3,127,Fuel Rate,0.0035,
05:15.3,2A,Battery Voltage,15.7,17
05:15.3,A9,Transmission oil temperature,349.8,0
05:15.3,A9,Transmission oil pressure,134200,0
05:15.3,A9,Transmission Gear,3,0
05:15.3,A9,Engine tilt/trim,100,0
05:15.3,A3,Fuel Pressure,648000,
05:15.3,A3,Engine coolant pressure,236000,2
05:15.3,A3,Engine temp.,350.15,2
05:15.3,A3,Engine oil temp.,359.2,2
05:15.3,A3,Engine oil pressure,464000,2
05:15.3,A3,Engine Speed,1916,2
05:15.3,A3,Engine Boost Pressure,196000,2
05:15.4,127,Latitude,59° 25.172790' N,
05:15.4,127,Longitude,05° 17.684160' E,
05:15.4,127,Course Over Ground,0.2245,
05:15.4,17,Course Over Ground,0,
05:15.4,128,Heading,0.0113,
05:15.4,114,Heading,3.4033,
05:15.4,128,Deviation,,
05:15.4,114,Deviation,0,
05:15.4,127,Speed Over Ground,0.26,
05:15.4,17,Speed Over Ground,0,
05:15.4,11,Water Depth,,
05:15.4,13,Water Depth,,
05:15.4,127,Fluid Level,87.3,
05:15.4,127,Fuel Rate,0.1191,
05:15.4,B2,Battery Voltage,27.52,8
05:15.4,A9,Transmission oil temperature,349.8,0
05:15.4,A9,Transmission oil pressure,134200,0
05:15.4,A9,Transmission Gear,3,0
05:15.4,A9,Engine tilt/trim,100,0
05:15.4,A5,Fuel Pressure,664000,
05:15.4,A5,Engine coolant pressure,218000,1
05:15.4,A5,Engine temp.,353.15,1
05:15.4,A5,Engine oil temp.,360.2,1
05:15.4,A5,Engine oil pressure,452000,1
05:15.4,A1,Engine Speed,1500,3
05:15.4,A1,Engine Boost Pressure,6000,3
05:15.5,127,Latitude,59° 25.172790' N,
05:15.5,127,Longitude,05° 17.684160' E,
05:15.5,127,Course Over Ground,0.2242,
05:15.5,128,Heading,0.0116,
05:15.5,114,Heading,3.4033,
05:15.5,128,Deviation,,
05:15.5,114,Deviation,0,
05:15.5,127,Speed Over Ground,0.26,
05:15.5,127,Fluid Level,87.3,
05:15.5,127,Fuel Rate,0.1274,
05:15.5,B0,Battery Voltage,28.08,6
05:15.5,A9,Transmission oil temperature,349.8,0
05:15.5,A9,Transmission oil pressure,134200,0
05:15.5,A9,Transmission Gear,3,0
05:15.5,A9,Engine tilt/trim,100,0
05:15.5,A3,Fuel Pressure,648000,
05:15.5,A3,Engine coolant pressure,236000,2
05:15.5,A3,Engine temp.,350.15,2
05:15.5,A3,Engine oil temp.,359.2,2
05:15.5,A3,Engine oil pressure,464000,2
05:15.5,A5,Engine Speed,1732,1
05:15.5,A5,Engine Boost Pressure,214000,1
05:15.6,127,Latitude,59° 25.172790' N,
05:15.6,127,Longitude,05° 17.684160' E,
05:15.6,127,Course Over Ground,0.2261,
05:15.6,128,Heading,0.0114,
05:15.6,114,Heading,3.4033,
05:15.6,128,Deviation,,
05:15.6,114,Deviation,0,
05:15.6,127,Speed Over Ground,0.26,
05:15.6,127,Fluid Level,87.3,
05:15.6,127,Fuel Rate,0.0182,
05:15.6,B5,Battery Voltage,28.55,1
05:15.6,A9,Transmission oil temperature,349.8,0
05:15.6,A9,Transmission oil pressure,134500,0
05:15.6,A9,Transmission Gear,3,0
05:15.6,A9,Engine tilt/trim,100,0
05:15.6,A5,Fuel Pressure,664000,
05:15.6,A5,Engine coolant pressure,218000,1
05:15.6,A5,Engine temp.,353.15,1
05:15.6,A5,Engine oil temp.,360.2,1
05:15.6,A5,Engine oil pressure,452000,1
05:15.6,A4,Engine Speed,1500,4
05:15.6,A4,Engine Boost Pressure,54000,4
05:15.7,127,Latitude,59° 25.172790' N,
05:15.7,127,Longitude,05° 17.684160' E,
05:15.7,127,Course Over Ground,0.2289,
05:15.7,17,Course Over Ground,0,
05:15.7,128,Heading,0.0114,
05:15.7,114,Heading,3.4033,
05:15.7,128,Deviation,,
05:15.7,114,Deviation,0,
05:15.7,127,Speed Over Ground,0.25,
05:15.7,17,Speed Over Ground,0,
05:15.7,127,Fluid Level,87.3,
05:15.7,127,Fuel Rate,0.1198,
05:15.7,B4,Battery Voltage,26.35,2
05:15.7,A9,Transmission oil temperature,349.8,0
05:15.7,A9,Transmission oil pressure,134500,0
05:15.7,A9,Transmission Gear,3,0
05:15.7,A9,Engine tilt/trim,100,0
05:15.7,A3,Fuel Pressure,648000,
05:15.7,A3,Engine coolant pressure,236000,2
05:15.7,A3,Engine temp.,350.15,2
05:15.7,A3,Engine oil temp.,359.2,2
05:15.7,A3,Engine oil pressure,464000,2
05:15.7,A3,Engine Speed,1912,2
05:15.7,A3,Engine Boost Pressure,196000,2
05:15.9,127,Latitude,59° 25.172790' N,
05:15.9,127,Longitude,05° 17.684160' E,
05:15.9,127,Course Over Ground,0.2283,
05:15.9,127,Course Over Ground,0.226,
05:15.9,128,Heading,0.0115,
05:15.9,114,Heading,3.4033,
05:15.9,128,Heading,0.0116,
05:15.9,128,Deviation,,
05:15.9,114,Deviation,0,
05:15.9,127,Speed Over Ground,0.25,
05:15.9,14,Water Depth,,
05:15.9,127,Fluid Level,87.3,
05:15.9,127,Fuel Rate,0.1275,
05:15.9,127,Fuel Rate,0.1204,
05:15.9,B1,Battery Voltage,27.51,7
05:15.9,A9,Transmission oil temperature,349.8,0
05:15.9,A9,Transmission oil pressure,134500,0
05:15.9,A9,Transmission Gear,3,0
05:15.9,A9,Engine tilt/trim,100,0
05:15.9,A1,Fuel Pressure,120000,
05:15.9,A1,Engine coolant pressure,96000,3
05:15.9,A1,Engine temp.,351.15,3
05:15.9,A1,Engine oil temp.,344.7,3
05:15.9,A1,Engine oil pressure,516000,3
05:15.9,A1,Engine Speed,1500,3
05:15.9,A1,Engine Boost Pressure,6000,3
05:16.0,17,Course Over Ground,0,
05:16.0,114,Heading,3.4033,
05:16.0,114,Deviation,0,
05:16.0,17,Speed Over Ground,0,
05:16.0,12,Water Depth,,
05:16.2,127,Latitude,59° 25.172790' N,
05:16.2,127,Longitude,05° 17.684160' E,
05:16.2,127,Course Over Ground,0.2255,
05:16.2,128,Heading,0.0116,
05:16.2,114,Heading,3.4033,
05:16.2,128,Deviation,,
05:16.2,114,Deviation,0,
05:16.2,127,Speed Over Ground,0.25,
05:16.2,127,Fluid Level,87.3,
05:16.2,127,Fuel Rate,0.1274,
05:16.2,B3,Battery Voltage,28.03,5
05:16.2,A9,Transmission oil temperature,349.8,0
05:16.2,A9,Transmission oil pressure,134500,0
05:16.2,A9,Transmission Gear,3,0
05:16.2,A9,Engine tilt/trim,100,0
05:16.2,A5,Fuel Pressure,664000,
05:16.2,A5,Engine coolant pressure,218000,1
05:16.2,A5,Engine temp.,353.15,1
05:16.2,A5,Engine oil temp.,360.2,1
05:16.2,A5,Engine oil pressure,452000,1
05:16.2,A5,Engine Speed,1746,1
05:16.2,A5,Engine Boost Pressure,212000,1
05:16.2,127,Latitude,59° 25.172790' N,
05:16.2,127,Longitude,05° 17.684160' E,
05:16.2,127,Course Over Ground,0.2263,
05:16.2,127,Course Over Ground,0.26,
05:16.2,17,Course Over Ground,0,
05:16.2,128,Heading,0.0115,
05:16.2,128,Heading,0.0114,
05:16.2,114,Heading,3.4033,
05:16.2,128,Deviation,,
05:16.2,114,Deviation,0,
05:16.2,127,Speed Over Ground,0.24,
05:16.2,127,Speed Over Ground,0.22,
05:16.2,17,Speed Over Ground,0,
05:16.2,127,Fluid Level,87.3,
05:16.2,127,Fuel Rate,0.1207,
05:16.2,127,Fuel Rate,0.1271,
05:16.2,2A,Battery Voltage,15.5,16
05:16.2,A9,Transmission oil temperature,349.8,0
05:16.2,A9,Transmission oil pressure,134500,0
05:16.2,A9,Transmission Gear,3,0
05:16.2,A9,Engine tilt/trim,100,0
05:16.2,A4,Fuel Pressure,140000,
05:16.2,A4,Engine coolant pressure,108000,4
05:16.2,A4,Engine temp.,352.15,4
05:16.2,A4,Engine oil temp.,350.9,4
05:16.2,A4,Engine oil pressure,488000,4
05:16.2,A4,Engine Speed,1502,4
05:16.2,A4,Engine Boost Pressure,54000,4
05:16.4,127,Latitude,59° 25.172790' N,
05:16.4,127,Longitude,05° 17.684160' E,
05:16.4,127,Course Over Ground,0.2696,
05:16.4,127,Course Over Ground,0.267,
05:16.4,114,Heading,3.4033,
05:16.4,128,Heading,0.0117,
05:16.4,114,Deviation,0,
05:16.4,128,Deviation,,
05:16.4,127,Speed Over Ground,0.22,
05:16.4,11,Water Depth,,
05:16.4,13,Water Depth,,
05:16.4,127,Fluid Level,87.3,
05:16.4,127,Fuel Rate,0.1206,
05:16.4,127,Fuel Rate,0.127,
05:16.4,2A,Battery Voltage,15.7,17
05:16.4,A9,Transmission oil temperature,349.8,0
05:16.4,A9,Transmission oil pressure,134500,0
05:16.4,A9,Transmission Gear,3,0
05:16.4,A9,Engine tilt/trim,100,0
05:16.4,A3,Fuel Pressure,648000,
05:16.4,A3,Engine coolant pressure,236000,2
05:16.4,A3,Engine temp.,350.15,2
05:16.4,A3,Engine oil temp.,359.2,2
05:16.4,A3,Engine oil pressure,464000,2
05:16.4,A3,Engine Speed,1914,2
05:16.4,A3,Engine Boost Pressure,196000,2
05:16.5,17,Course Over Ground,0,
05:16.5,114,Heading,3.4033,
05:16.5,114,Deviation,0,
05:16.5,17,Speed Over Ground,0,
05:16.5,127,Latitude,59° 25.172790' N,
05:16.5,127,Longitude,05° 17.684160' E,
05:16.5,127,Course Over Ground,0.2631,
05:16.5,128,Heading,0.0116,
05:16.5,114,Heading,3.4033,
05:16.5,128,Deviation,,
05:16.5,114,Deviation,0,
05:16.5,127,Speed Over Ground,0.22,
05:16.5,127,Fluid Level,87.3,
05:16.5,127,Fuel Rate,0.1204,
05:16.5,13,Battery Voltage,14.93,0
05:16.5,A9,Transmission oil temperature,349.8,0
05:16.5,A9,Transmission oil pressure,134500,0
05:16.5,A9,Transmission Gear,3,0
05:16.5,A9,Engine tilt/trim,100,0
05:16.5,A5,Fuel Pressure,664000,
05:16.5,A5,Engine coolant pressure,218000,1
05:16.5,A5,Engine temp.,353.15,1
05:16.5,A5,Engine oil temp.,360.2,1
05:16.5,A5,Engine oil pressure,452000,1
05:16.5,A1,Engine Speed,1500,3
05:16.5,A1,Engine Boost Pressure,6000,3
05:16.6,127,Latitude,59° 25.172790' N,
05:16.6,127,Longitude,05° 17.684160' E,
05:16.6,127,Course Over Ground,0.2502,
05:16.6,128,Heading,0.0116,
05:16.6,128,Deviation,,
05:16.6,127,Speed Over Ground,0.22,
05:16.6,127,Fluid Level,87.3,
05:16.6,127,Fuel Rate,0.0038,
05:16.6,B2,Battery Voltage,27.52,8
05:16.6,A9,Transmission oil temperature,349.8,0
05:16.6,A9,Transmission oil pressure,134500,0
05:16.6,A9,Transmission Gear,3,0
05:16.6,A9,Engine tilt/trim,100,0
05:16.6,A3,Fuel Pressure,648000,
05:16.6,A3,Engine coolant pressure,236000,2
05:16.6,A3,Engine temp.,350.15,2
05:16.6,A3,Engine oil temp.,359.2,2
05:16.6,A3,Engine oil pressure,464000,2
05:16.6,A5,Engine Speed,1740,1
05:16.6,A5,Engine Boost Pressure,214000,1
05:16.7,127,Latitude,59° 25.172790' N,
05:16.7,127,Longitude,05° 17.684160' E,
05:16.7,127,Course Over Ground,0.2344,
05:16.7,17,Course Over Ground,0,
05:16.7,128,Heading,0.0116,
05:16.7,114,Heading,3.4033,
05:16.7,128,Deviation,,
05:16.7,114,Deviation,0,
05:16.7,127,Speed Over Ground,0.21,
05:16.7,17,Speed Over Ground,0,
05:16.7,127,Fluid Level,87.3,
05:16.7,127,Fuel Rate,0.1268,
05:16.7,B0,Battery Voltage,28.09,6
05:16.7,A9,Transmission oil temperature,349.8,0
05:16.7,A9,Transmission oil pressure,134500,0
05:16.7,A9,Transmission Gear,3,0
05:16.7,A9,Engine tilt/trim,100,0
05:16.7,A5,Fuel Pressure,664000,
05:16.7,A5,Engine coolant pressure,218000,1
05:16.7,A5,Engine temp.,353.15,1
05:16.7,A5,Engine oil temp.,360.2,1
05:16.7,A5,Engine oil pressure,452000,1
05:16.7,A4,Engine Speed,1501,4
05:16.7,A4,Engine Boost Pressure,54000,4
05:16.7,14,Water Depth,,
05:17.0,127,Latitude,59° 25.172790' N,
05:17.0,127,Longitude,05° 17.684160' E,
05:17.0,127,Course Over Ground,0.2243,
05:17.0,127,Course Over Ground,0.2183,
05:17.0,17,Course Over Ground,0,
05:17.0,127,Course Over Ground,0.2146,
05:17.0,128,Heading,0.0117,
05:17.0,114,Heading,3.4033,
05:17.0,128,Heading,0.0119,
05:17.0,114,Heading,3.4015,
05:17.0,128,Deviation,,
05:17.0,114,Deviation,0,
05:17.0,127,Speed Over Ground,0.21,
05:17.0,17,Speed Over Ground,0,
05:17.0,127,Speed Over Ground,0.2,
05:17.0,12,Water Depth,,
05:17.0,127,Fluid Level,87.3,
05:17.0,127,Fuel Rate,0.0184,
05:17.0,127,Fuel Rate,0.1194,
05:17.0,127,Fuel Rate,0.1267,
05:17.0,B5,Battery Voltage,28.55,1
05:17.0,A9,Transmission oil temperature,349.8,0
05:17.0,A9,Transmission oil pressure,134500,0
05:17.0,A9,Transmission Gear,3,0
05:17.0,A9,Engine tilt/trim,100,0
05:17.0,A3,Fuel Pressure,648000,
05:17.0,A3,Engine coolant pressure,236000,2
05:17.0,A3,Engine temp.,350.15,2
05:17.0,A3,Engine oil temp.,359.2,2
05:17.0,A3,Engine oil pressure,464000,2
05:17.0,A3,Engine Speed,1913,2
05:17.0,A3,Engine Boost Pressure,196000,2
05:17.1,127,Latitude,59° 25.172790' N,
05:17.1,127,Longitude,05° 17.684160' E,
05:17.1,127,Course Over Ground,0.2132,
05:17.1,128,Heading,0.0118,
05:17.1,114,Heading,3.4015,
05:17.1,128,Deviation,,
05:17.1,114,Deviation,0,
05:17.1,127,Speed Over Ground,0.2,
05:17.1,127,Fluid Level,87.3,
05:17.1,127,Fuel Rate,0.1188,
05:17.1,B4,Battery Voltage,26.34,2
05:17.1,A9,Transmission oil temperature,349.8,0
05:17.1,A9,Transmission oil pressure,134500,0
05:17.1,A9,Transmission Gear,3,0
05:17.1,A9,Engine tilt/trim,100,0
05:17.1,A5,Fuel Pressure,664000,
05:17.1,A5,Engine coolant pressure,218000,1
05:17.1,A5,Engine temp.,353.15,1
05:17.1,A5,Engine oil temp.,360.2,1
05:17.1,A5,Engine oil pressure,452000,1
05:17.1,A1,Engine Speed,1500,3
05:17.1,A1,Engine Boost Pressure,6000,3
05:17.1,114,Heading,3.4015,
05:17.1,114,Deviation,0,
05:17.3,17,Course Over Ground,0,
05:17.3,114,Heading,3.4015,
05:17.3,114,Deviation,0,
05:17.3,17,Speed Over Ground,0,
05:17.4,114,Heading,3.4015,
05:17.4,114,Deviation,0,
05:17.4,13,Water Depth,,
05:17.4,11,Water Depth,,
05:17.5,17,Course Over Ground,0,
05:17.5,114,Heading,3.4015,
05:17.5,114,Deviation,0,
05:17.5,17,Speed Over Ground,0,
05:17.5,114,Heading,3.4015,
05:17.5,114,Deviation,0,
05:17.6,114,Heading,3.4015,
05:17.6,114,Deviation,0,
05:17.7,114,Heading,3.4015,
05:17.7,114,Deviation,0,
05:17.7,14,Water Depth,,
05:17.8,17,Course Over Ground,0,
05:17.8,17,Speed Over Ground,0,
05:18.0,17,Course Over Ground,0,
05:18.0,114,Heading,3.4015,
05:18.0,114,Deviation,0,
05:18.0,17,Speed Over Ground,0,
05:18.0,12,Water Depth,,
05:18.4,127,Latitude,59° 25.172790' N,
05:18.4,127,Longitude,05° 17.684160' E,
05:18.4,127,Course Over Ground,0.1902,
05:18.4,127,Course Over Ground,0.1797,
05:18.4,127,Course Over Ground,0.1733,
05:18.4,127,Course Over Ground,0.1697,
05:18.4,127,Course Over Ground,0.1665,
05:18.4,127,Course Over Ground,0.1637,
05:18.4,127,Course Over Ground,0.1673,
05:18.4,17,Course Over Ground,0,
05:18.4,128,Heading,0.0117,
05:18.4,128,Heading,0.012,
05:18.4,114,Heading,3.4015,
05:18.4,128,Heading,0.0119,
05:18.4,128,Deviation,,
05:18.4,114,Deviation,0,
05:18.4,127,Speed Over Ground,0.19,
05:18.4,127,Speed Over Ground,0.2,
05:18.4,127,Speed Over Ground,0.21,
05:18.4,17,Speed Over Ground,0,
05:18.4,127,Fluid Level,87.3,
05:18.4,127,Fuel Rate,0.1267,
05:18.4,127,Fuel Rate,0.1189,
05:18.4,127,Fuel Rate,0.1268,
05:18.4,127,Fuel Rate,0.1195,
05:18.4,127,Fuel Rate,0.0036,
05:18.4,127,Fuel Rate,0.0186,
05:18.4,127,Fuel Rate,0.12,
05:18.4,B1,Battery Voltage,27.5,7
05:18.4,A9,Transmission oil temperature,349.8,0
05:18.4,A9,Transmission oil pressure,134500,0
05:18.4,A9,Transmission Gear,3,0
05:18.4,A9,Engine tilt/trim,100,0
05:18.4,A3,Fuel Pressure,648000,
05:18.4,A3,Engine coolant pressure,236000,2
05:18.4,A3,Engine temp.,350.15,2
05:18.4,A3,Engine oil temp.,359.2,2
05:18.4,A3,Engine oil pressure,464000,2
05:18.4,A5,Engine Speed,1733,1
05:18.4,A5,Engine Boost Pressure,212000,1
05:18.4,114,Heading,3.4015,
05:18.4,114,Deviation,0,
05:18.4,11,Water Depth,,
05:18.4,114,Heading,3.4015,
05:18.4,114,Deviation,0,
05:18.4,13,Water Depth,,
05:18.6,17,Course Over Ground,0,
05:18.6,114,Heading,3.4015,
05:18.6,114,Deviation,0,
05:18.6,17,Speed Over Ground,0,
05:18.6,114,Heading,3.4015,
05:18.6,114,Deviation,0,
05:19.0,127,Latitude,59° 25.172790' N,
05:19.0,127,Longitude,05° 17.684160' E,
05:19.0,127,Course Over Ground,0.1727,
05:19.0,127,Course Over Ground,0.1741,
05:19.0,127,Course Over Ground,0.157,
05:19.0,127,Course Over Ground,0.1448,
05:19.0,127,Course Over Ground,0.139,
05:19.0,127,Course Over Ground,0.1343,
05:19.0,127,Course Over Ground,0.127,
05:19.0,127,Course Over Ground,0.1198,
05:19.0,17,Course Over Ground,0,
05:19.0,127,Course Over Ground,0.1146,
05:19.0,127,Course Over Ground,0.1108,
05:19.0,127,Course Over Ground,0.1101,
05:19.0,128,Heading,0.012,
05:19.0,128,Heading,0.0118,
05:19.0,128,Heading,0.0117,
05:19.0,128,Heading,0.0116,
05:19.0,128,Heading,0.0121,
05:19.0,114,Heading,3.4015,
05:19.0,128,Deviation,,
05:19.0,114,Deviation,0,
05:19.0,127,Speed Over Ground,0.22,
05:19.0,127,Speed Over Ground,0.23,
